Crop_Name,Primary_Category,Family,Scientific_Name,Color_Hex,Variety_Default,Harvest_Unit,Price_Wholesale,Price_Retail,Yield_Lbs_Per_Ft,Calc_Method,Rec_Direct,Rec_Transplant,Rows_Per_Bed,In_Row_Spacing_In,Tray_Cell_Count,Seeder_Config,Safety_Buffer_%,DTM_Spring,DTM_Summer,DTM_Fall,DTM_Average,Nursery_Days,Days_To_Pot_Up,Days_To_Harden_Off,Germination_Days,Germ_Temp_F,Cold_Stratify?,Germination_Instructions,Hardiness_Zone,Rotation_Group,Common_Pests,Common_Diseases,Storage_Reqs,Temp_Day_Optimum,Temp_Night_Optimum,Soil_Temp_Optimum,Light_Req,Water_Req,pH_Min,pH_Max,Grower_Notes,Days_To_Maturity,Direct_or_Transplant,Frost_Hardy?,Light_Hours_Req,Water_Req_Gal_Week,Notes,Expected_First_Harvest,Expected_Last_Harvest,Harvest_Window_Days
Winter Squash,Veg,Cucurbitaceae,Cucurbita maxima,#21618C,Tetsukabuto,Lb,1.25,2.5,2.5,Linear Ft,No,Yes,1,36,50,,20,110,110,110,110,21,0,7,7,85,No,Hybrid maxima,3-10,Veg,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Med,6,7,,110,Transplant,No,12,0.8,,,,25
Winter Squash,Veg,Cucurbitaceae,Cucurbita moschata,#D35400,Honeynut,Lb,1.5,3.5,1.5,Linear Ft,No,Yes,1,24,50,,20,110,105,110,108,21,0,7,7,85,No,Mini butternut,3-10,Veg,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Med,6,7,,108,Transplant,No,12,0.8,,,,25
Radicchio,Veg,Asteraceae,Cichorium intybus,#922B21,Leonardo,Lb,2.5,5,1,Linear Ft,No,Yes,3,10,128,,20,85,80,85,83,35,0,7,7,75,No,Round Chioggia type,4-9,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,83,Transplant,Yes,12,0.5,,,,29
Radicchio,Veg,Asteraceae,Cichorium intybus,#7B241C,Fiero,Lb,2.5,5,1,Linear Ft,No,Yes,3,10,128,,20,90,85,90,88,35,0,7,7,75,No,Long Treviso type,4-9,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,88,Transplant,Yes,12,0.5,,,,29
Radicchio,Veg,Asteraceae,Cichorium intybus,#922B21,Palla Rossa,Lb,2.5,5,1,Linear Ft,No,Yes,3,10,128,,20,80,75,80,78,35,0,7,7,75,No,Early round red,4-9,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,78,Transplant,Yes,12,0.5,,,,29
Radicchio,Veg,Asteraceae,Cichorium intybus,#641E16,Treviso,Lb,2.5,5,1,Linear Ft,No,Yes,3,10,128,,20,95,90,95,93,35,0,7,7,75,No,Standard tall type,4-9,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,93,Transplant,Yes,12,0.5,,,,29
Radicchio,Veg,Asteraceae,Cichorium intybus,#FAD7A0,Castelfranco,Lb,2.5,5,1,Linear Ft,No,Yes,3,10,128,,20,90,85,90,88,35,0,7,7,75,No,Speckled cream type,4-9,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,88,Transplant,Yes,12,0.5,,,,29
Radicchio,Veg,Asteraceae,Cichorium intybus,#F5F5F5,Lusia,Lb,2.5,5,1,Linear Ft,No,Yes,3,10,128,,20,90,85,90,88,35,0,7,7,75,No,Green/White variegated,4-9,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,88,Transplant,Yes,12,0.5,,,,29
Radicchio,Veg,Asteraceae,Cichorium intybus,#FFC0CB,Rosa del Veneto,Lb,3,6,1,Linear Ft,No,Yes,3,10,128,,20,110,105,110,108,35,0,7,7,75,No,Specialty pink,4-9,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,108,Transplant,Yes,12,0.5,,,,29
Radicchio,Veg,Asteraceae,Cichorium intybus,#1E8449,Biondissima,Lb,2.5,5,1,Linear Ft,No,Yes,3,10,128,,20,40,35,40,38,35,0,7,7,75,No,Loose leaf green,4-9,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,38,Transplant,Yes,12,0.5,,,,29
Radicchio,Veg,Asteraceae,Cichorium intybus,#0E6655,Grumolo,Lb,2.5,5,1,Linear Ft,No,Yes,3,10,128,,20,120,120,120,120,35,0,7,7,75,No,Rosette overwinter,4-9,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,120,Transplant,Yes,12,0.5,,,,29
Radicchio,Veg,Asteraceae,Cichorium intybus,#1D8348,Puntarelle,Lb,3,6,1,Linear Ft,No,Yes,3,10,128,,20,100,95,100,98,35,0,7,7,75,No,Spiky stalk specialty,4-9,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,98,Transplant,Yes,12,0.5,,,,29
Radicchio,Veg,Asteraceae,Cichorium intybus,#922B21,Perseo,Lb,2.5,5,1,Linear Ft,No,Yes,3,10,128,,20,75,70,75,73,35,0,7,7,75,No,Uniform early red,4-9,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,73,Transplant,Yes,12,0.5,,,,29
Radicchio,Veg,Asteraceae,Cichorium intybus,#7B241C,Galatea,Lb,2.5,5,1,Linear Ft,No,Yes,3,10,128,,20,85,80,85,83,35,0,7,7,75,No,Vibrant Chioggia,4-9,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,83,Transplant,Yes,12,0.5,,,,29
Radicchio,Veg,Asteraceae,Cichorium intybus,#641E16,Fenice,Lb,2.5,5,1,Linear Ft,No,Yes,3,10,128,,20,95,90,95,93,35,0,7,7,75,No,Late harvest red,4-9,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,93,Transplant,Yes,12,0.5,,,,29
Radicchio,Veg,Asteraceae,Cichorium intybus,#1D8348,Puntarelle,Lb,3,6,1,Linear Ft,No,Yes,3,10,128,,20,100,90,100,97,35,0,7,7,75,No,Soak seeds,4-9,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,97,Transplant,Yes,12,0.5,,,,29
Radicchio,Veg,Asteraceae,Cichorium intybus,#2E4053,Grumolo,Lb,2.5,5,1,Linear Ft,No,Yes,3,10,128,,20,120,110,120,117,35,0,7,7,75,No,Overwintering rosette,4-9,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,117,Transplant,Yes,12,0.5,,,,29
Radicchio,Veg,Asteraceae,Cichorium intybus,#FAD7A0,Castelfranco,Lb,2.5,5,1,Linear Ft,No,Yes,3,10,128,,20,90,85,90,88,35,0,7,7,75,No,Speckled tulip type,4-9,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,88,Transplant,Yes,12,0.5,,,,29
Radicchio,Veg,Asteraceae,Cichorium intybus,#F5F5F5,Sugarloaf,Lb,2.5,5,1.2,Linear Ft,No,Yes,3,10,128,,20,85,80,85,83,35,0,7,7,75,No,Pan di Zucchero,4-9,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,83,Transplant,Yes,12,0.5,,,,29
Peppers,Veg,Solanaceae,Capsicum annuum,#E67E22,Aji Rico,Lb,2,4,0.5,Linear Ft,No,Yes,1,12,50,,20,75,70,75,73,56,14,7,14,85,No,Hot/Sweet hybrid,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,73,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#1D8348,Shishito,Lb,2.5,5,0.8,Linear Ft,No,Yes,1,12,50,,20,65,60,65,63,56,14,7,14,85,No,High yield snack,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,63,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#F1C40F,Habanada,Lb,3,6,0.5,Linear Ft,No,Yes,2,12,200,,20,100,90,100,97,56,14,7,14,85,No,Heatless Habanero,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,72,Transplant,No,12,0.8,,,,50
Shallot,Veg,Amaryllidaceae,Allium ascalonicum,#BA4A00,Conservor,Lb,2.5,5,1,Linear Ft,No,Yes,3,4,128,,20,110,105,110,108,60,0,7,14,70,No,Long storage red,3-9,Veg,Thrips,Botrytis,Storage,65-75F,50-60F,70,Full sun,Med,6,7,,108,Transplant,Yes,12,0.5,,,,
Cippolini,Veg,Amaryllidaceae,Allium cepa,#FAD7A0,Borettana,Lb,1.5,3.5,1.2,Linear Ft,No,Yes,3,3,128,,20,100,90,100,97,60,0,7,14,70,No,Flat Italian onion,3-9,Veg,Thrips,Botrytis,Storage,65-75F,50-60F,70,Full sun,Med,6,7,,97,Transplant,Yes,12,0.5,,,,
Petite Kale Mix,Veg,Brassicaceae,Brassica oleracea,#0E6655,Specialty Mix,Lb,4,8,0.4,Linear Ft,Yes,No,15,1,Direct,X24-Jang,20,35,28,35,33,0,0,7,3,70,No,Cut and come again,3-9,Veg,Aphids,None,Fresh,60-75F,50-60F,70,Full sun,Med,6,7.5,,33,Direct,Yes,12,0.5,,,,
Something Fresh Mix,Veg,Mixed,Brassica/Mixed,#1D8348,Formula Mix,Lb,4,8,0.5,Linear Ft,Yes,No,15,1,Direct,X24-Jang,20,30,25,30,28,0,0,7,3,70,No,Tokyo/Mizuna/Koji,3-10,Veg,Flea Beetles,None,Fresh,60-75F,50-60F,70,Sun/Part,Med,6,7,,28,Direct,Yes,12,0.5,,,,
Wild Arugula,Veg,Brassicaceae,Diplotaxis tenuifolia,#1D8348,Sylvetta,Lb,4,8,0.4,Linear Ft,Yes,No,15,1,Direct,X24-Jang,20,45,40,45,43,0,0,7,7,65,No,Perennial/Pungent,3-9,Veg,Flea Beetles,None,Fresh,55-65F,45-55F,65,Sun/Part,Med,6,7,,43,Direct,Yes,12,0.5,,,,
Arugula,Veg,Brassicaceae,Eruca sativa,#2E8B57,Esmee,Lb,3,6,0.5,Linear Ft,Yes,No,15,1,Direct,X24-Jang,20,35,28,35,33,0,0,7,3,65,No,Standard baby leaf,3-10,Veg,Flea Beetles,None,Fresh,55-65F,45-55F,65,Sun/Part,Med,6,7,,33,Direct,Yes,12,0.5,,,,54
Baby Spinach,Veg,Amaranthaceae,Spinacia oleracea,#145A32,Lakeside,Lb,4,8,0.4,Linear Ft,Yes,No,15,1,Direct,X24-Jang,20,40,30,40,37,0,0,7,10,65,No,Cut and come again,3-9,Veg,Leaf Miners,Mildew,Fresh,55-65F,45-55F,65,Sun/Part,Med,6,7.5,,37,Direct,Yes,12,0.5,,,,
Onion,Veg,Amaryllidaceae,Allium cepa,#D4AC0D,Patterson,Lb,0.6,1.2,1.4,Linear Ft,No,Yes,3,4,128,,20,105,100,105,103,60,0,7,14,70,No,Long storage yellow,3-9,Veg,Thrips,Botrytis,Storage,65-75F,50-60F,70,Full sun,Med,6,7,,103,Transplant,Yes,12,0.5,,,,
Onion,Veg,Amaryllidaceae,Allium cepa,#922B21,Red Wing,Lb,0.6,1.2,1.4,Linear Ft,No,Yes,3,4,128,,20,110,105,110,108,60,0,7,14,70,No,Red storage hybrid,3-9,Veg,Thrips,Botrytis,Storage,65-75F,50-60F,70,Full sun,Med,6,7,,108,Transplant,Yes,12,0.5,,,,
Onion,Veg,Amaryllidaceae,Allium cepa,#FAD7A0,Yankee,Lb,0.6,1.2,1.4,Linear Ft,No,Yes,3,4,128,,20,105,100,105,103,60,0,7,14,70,No,Yellow globe,3-9,Veg,Thrips,Botrytis,Storage,65-75F,50-60F,70,Full sun,Med,6,7,,103,Transplant,Yes,12,0.5,,,,
Onion,Veg,Amaryllidaceae,Allium cepa,#A93226,Red Long of Florence,Lb,0.8,1.6,1.2,Linear Ft,No,Yes,3,4,128,,20,100,90,100,97,60,0,7,14,70,No,Torpedo shape,3-9,Veg,Thrips,Botrytis,Fresh,65-75F,50-60F,70,Full sun,Med,6,7,,97,Transplant,Yes,12,0.5,,,,
Onion,Veg,Amaryllidaceae,Allium cepa,#7B241C,Rossa di Milano,Lb,0.8,1.6,1.4,Linear Ft,No,Yes,3,4,128,,20,115,110,115,113,60,0,7,14,70,No,Italian storage red,3-9,Veg,Thrips,Botrytis,Storage,65-75F,50-60F,70,Full sun,Med,6,7,,113,Transplant,Yes,12,0.5,,,,
Onion,Veg,Amaryllidaceae,Allium cepa,#F7DC6F,New York Early,Lb,0.6,1.2,1.4,Linear Ft,No,Yes,3,4,128,,20,95,90,95,93,60,0,7,14,70,No,Standard early,3-9,Veg,Thrips,Botrytis,Storage,65-75F,50-60F,70,Full sun,Med,6,7,,93,Transplant,Yes,12,0.5,,,,
Onion,Veg,Amaryllidaceae,Allium cepa,#F9E79F,Wallawalla,Lb,0.7,1.4,1.5,Linear Ft,No,Yes,3,6,128,,20,120,120,120,120,60,0,7,14,70,No,Sweet summer onion,3-9,Veg,Thrips,Botrytis,Fresh,65-75F,50-60F,70,Full sun,Med,6,7,,120,Transplant,Yes,12,0.5,,,,
Shallot,Veg,Amaryllidaceae,Allium ascalonicum,#BA4A00,Conservor,Lb,2.5,5,1,Linear Ft,No,Yes,3,4,128,,20,110,105,110,108,60,0,7,14,70,No,Red hybrid,3-9,Veg,Thrips,Botrytis,Storage,65-75F,50-60F,70,Full sun,Med,6,7,,108,Transplant,Yes,12,0.5,,,,
Shallot,Veg,Amaryllidaceae,Allium ascalonicum,#6E2C00,Zebrune,Lb,2.5,5,1,Linear Ft,No,Yes,3,4,128,,20,100,95,100,98,60,0,7,14,70,No,Banana shallot,3-9,Veg,Thrips,Botrytis,Storage,65-75F,50-60F,70,Full sun,Med,6,7,,98,Transplant,Yes,12,0.5,,,,
Leeks,Veg,Amaryllidaceae,Allium ampeloprasum,#1D8348,Bandit,Lb,1.5,3,1.8,Linear Ft,No,Yes,3,6,128,,20,120,120,120,120,60,0,7,14,70,No,Overwintering,3-9,Veg,Thrips,Rust,Fresh,60-75F,50-60F,70,Full sun,Med,6,7.5,,120,Transplant,Yes,12,0.6,,,,37
Cippolini,Veg,Amaryllidaceae,Allium cepa,#FAD7A0,Borettana,Lb,1.5,3.5,1.2,Linear Ft,No,Yes,3,3,128,,20,100,90,100,97,60,0,7,14,70,No,Yellow Italian flat,3-9,Veg,Thrips,Botrytis,Storage,65-75F,50-60F,70,Full sun,Med,6,7,,97,Transplant,Yes,12,0.5,,,,
Cippolini,Veg,Amaryllidaceae,Allium cepa,#922B21,Red Marble,Lb,1.5,3.5,1.2,Linear Ft,No,Yes,3,3,128,,20,100,90,100,97,60,0,7,14,70,No,Red Italian flat,3-9,Veg,Thrips,Botrytis,Storage,65-75F,50-60F,70,Full sun,Med,6,7,,97,Transplant,Yes,12,0.5,,,,
Scallions,Veg,Amaryllidaceae,Allium fistulosum,#800000,Red Beard,Lb,1.5,3,1,Linear Ft,No,Yes,15,1,128,,20,65,60,65,63,56,0,7,14,70,No,Red stalked,3-9,Veg,Thrips,None,Fresh,60-75F,50-60F,70,Full sun,Med,6,7,,63,Transplant,Yes,12,0.5,,,,
Peppers,Veg,Solanaceae,Capsicum annuum,#C0392B,Baron,Lb,1.2,2.4,0.5,Linear Ft,No,Yes,1,12,50,,20,72,68,72,70,56,14,7,14,85,No,Early red bell,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,70,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#D4AC0D,Escamillo,Lb,1.2,2.4,0.5,Linear Ft,No,Yes,1,12,50,,20,80,75,80,78,56,14,7,14,85,No,Yellow Corno,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,78,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#922B21,Jimmy Nardello,Lb,1.5,3,0.5,Linear Ft,No,Yes,1,12,50,,20,80,75,80,78,56,14,7,14,85,No,Frying specialty,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,78,Transplant,No,12,0.8,,,,63
Peppers,Veg,Solanaceae,Capsicum annuum,#E67E22,Aji Rico,Lb,2,4,0.5,Linear Ft,No,Yes,1,12,50,,20,75,70,75,73,56,14,7,14,85,No,Hot/Sweet specialty,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,73,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#1D8348,Shishito,Lb,2.5,5,0.8,Linear Ft,No,Yes,1,12,50,,20,65,60,65,63,56,14,7,14,85,No,Snack pepper,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,63,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#F1C40F,Habanada,Lb,3,6,0.5,Linear Ft,No,Yes,1,12,50,,20,100,90,100,97,56,14,7,14,85,No,Heatless Hab,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,97,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#C0392B,Alliance,Lb,1.2,2.4,0.5,Linear Ft,No,Yes,1,12,50,,20,75,75,75,75,56,14,7,14,85,No,Green-to-red bell,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,75,Transplant,No,12,0.8,,,,49
Peppers,Veg,Solanaceae,Capsicum annuum,#B03A2E,King of the North,Lb,1.2,2.4,0.5,Linear Ft,No,Yes,1,12,50,,20,70,65,70,68,56,14,7,14,85,No,Short season bell,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,68,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#1E8449,Early Jalapeno,Lb,1.5,3,0.5,Linear Ft,No,Yes,1,12,50,,20,75,65,75,72,56,14,7,14,85,No,Standard hot,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,72,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#DC143C,Habanero,Lb,1.5,3,0.5,Linear Ft,No,Yes,1,12,50,,20,95,85,95,92,56,14,7,14,85,No,High heat,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,92,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#C0392B,Lunchbox Red,Lb,2,4.5,0.6,Linear Ft,No,Yes,1,12,50,,20,75,70,75,73,56,14,7,14,85,No,Mini sweet red,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,73,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#E67E22,Lunchbox Orange,Lb,2,4.5,0.6,Linear Ft,No,Yes,1,12,50,,20,75,70,75,73,56,14,7,14,85,No,Mini sweet orange,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,73,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#F1C40F,Lunchbox Yellow,Lb,2,4.5,0.6,Linear Ft,No,Yes,1,12,50,,20,75,70,75,73,56,14,7,14,85,No,Mini sweet yellow,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,73,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#E67E22,Glow,Lb,2,4.5,0.6,Linear Ft,No,Yes,1,12,50,,20,75,70,75,73,56,14,7,14,85,No,Bright orange snack,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,73,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#F1C40F,Aura,Lb,2,4.5,0.6,Linear Ft,No,Yes,1,12,50,,20,75,70,75,73,56,14,7,14,85,No,Bright yellow snack,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,73,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#C0392B,Lipstick,Lb,1.5,3.5,0.6,Linear Ft,No,Yes,1,12,50,,20,70,65,70,68,56,14,7,14,85,No,Pimiento type,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,68,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#C0392B,Carmen,Lb,1.5,3.5,0.6,Linear Ft,No,Yes,2,12,200,,20,75,70,75,73,56,14,7,14,85,No,Corno di Toro red,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,72,Transplant,No,12,0.8,,,,28
Peppers,Veg,Solanaceae,Capsicum annuum,#1E8449,Olympus,Lb,1.2,2.4,0.5,Linear Ft,No,Yes,1,12,50,,20,75,70,75,73,56,14,7,14,85,No,Large blocky bell,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,73,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#F4D03F,Flavorburst,Lb,1.3,2.6,0.5,Linear Ft,No,Yes,1,12,50,,20,75,70,75,73,56,14,7,14,85,No,Lime-to-yellow bell,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,73,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#1E8449,King Arthur,Lb,1.2,2.4,0.5,Linear Ft,No,Yes,1,12,50,,20,75,70,75,73,56,14,7,14,85,No,Standard red bell,4-10,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,73,Transplant,No,12,0.8,,,,50
Carrots,Veg,Apiaceae,Daucus carota,#FFA500,Purple Haze,Lb,0.65,1.3,1.5,Linear Ft,Yes,No,3,1,Direct,F24-Jang,20,55,50,55,53,0,0,7,14,75,No,Baby carrot,3-9,Veg,Rust Fly,Blight,Storage,60-75F,50-60F,70,Full sun,Med,6,7,,53,Direct,Yes,12,0.5,,,,20
Escarole,Veg,Asteraceae,Cichorium endivia,#9932CC,Elliance,Lb,2.5,5,1,Linear Ft,No,Yes,3,12,128,,20,65,55,65,62,28,0,7,7,70,No,Italian greens,4-9,Veg,Aphids,None,Fresh,60-75F,45-60F,70,Sun/Part,Med,6,7,,62,Transplant,Yes,12,0.5,,,,57
Eggplant,Veg,Solanaceae,Solanum melongena,#FF6347,Nigral,Lb,1.2,2.4,0.8,Linear Ft,No,Yes,2,18,50,,20,75,65,75,72,56,14,7,14,85,No,Black Italian,4-10,Veg,Beetles,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,72,Transplant,No,12,0.8,,,,49
Eggplant,Veg,Solanaceae,Solanum melongena,#FF6347,Annina,Lb,1.2,2.4,0.8,Linear Ft,No,Yes,2,18,128,,20,75,65,75,72,56,14,7,14,85,No,Black Italian,4/10/2026,Veg,Beetles,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,72,Transplant,No,12,0.8,,,,84
Eggplant,Veg,Solanaceae,Solanum melongena,#FF6347,Barbarella,Lb,1.2,2.4,0.8,Linear Ft,No,Yes,2,18,128,,20,75,65,75,72,56,14,7,14,85,No,Black Italian,4/10/2026,Veg,Beetles,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,72,Transplant,No,12,0.8,,,,56
Eggplant,Veg,Solanaceae,Solanum melongena,#FF6347,Violet Delite,Lb,1.2,2.4,0.8,Linear Ft,No,Yes,2,18,128,,20,75,65,75,72,56,14,7,14,85,No,Black Italian,4/10/2026,Veg,Beetles,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,72,Transplant,No,12,0.8,,,,57
Eggplant,Veg,Solanaceae,Solanum melongena,#FF6347,Fairy Tale,Lb,1.2,2.4,0.8,Linear Ft,No,Yes,2,18,128,,20,75,65,75,72,56,14,7,14,85,No,Black Italian,4/10/2026,Veg,Beetles,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,,72,Transplant,No,12,0.8,,,,56
Fennel,Veg,Apiaceae,Foeniculum vulgare,#FFD700,Preludio,Lb,1.5,3,0.8,Linear Ft,No,Yes,3,10,128,,20,85,75,85,82,35,0,7,10,70,No,Anise flavor,4/10/2026,Veg,Aphids,Blight,Fresh,65-75F,55-65F,70,Full sun,Med,6,7,,82,Transplant,No,12,0.5,,,,
Endive,Veg,Asteraceae,Cichorium endivia,#9370DB,Benefine,Lb,2.5,5,1,Linear Ft,No,Yes,4,7.5,200,,20,65,55,65,62,32,0,7,7,70,No,Blanch center,4/9/2026,Veg,Aphids,None,Fresh,60-75F,45-60F,70,Sun/Part,Med,6,7,,62,Transplant,Yes,12,0.5,,,,49
Dandelions,Veg,Asteraceae,Taraxacum officinale,#9370DB,Clio,Lb,2.5,5,0.8,Linear Ft,Yes,No,4,6,,X24-Jang,20,55,45,55,52,28,0,7,10,65,No,Red chicory type,3/9/2026,Veg,None,None,Fresh,60-75F,45-60F,65,Sun/Part,Med,6,7.5,,52,Paperpot,Yes,12,0.5,,,,
Swiss Chard,Veg,Amaranthaceae,Beta vulgaris,#C71585,Fordhook,Lb,1.5,3,0.75,TBD,No,Yes,3,10,128,,20,55,55,55,55,42,0,7,10,75,No,Multicolor,3/10/2026,Amaranthaceae,Leaf Miners,Mildew,Fresh,60-75F,50-60F,70,Full sun,Medium,6,7.5,,55,Transplant,Yes,6,0.5,,,,55
Lettuce,Veg,Asteraceae,Lactuca sativa,#9370DB,Salanova Formula Mix,Lb,2.5,5,1,Linear Ft,No,Yes,4,7.5,200,,20,55,45,55,52,30,0,7,3,70,No,One-cut prep,3/10/2026,Veg,Aphids,Mildew,Fresh,60-75F,45-60F,70,Sun/Part,Med,6,7,,52,Transplant,Yes,12,0.5,,,,21
Lettuce,Veg,Asteraceae,Lactuca sativa,#9370DB,Gatsbi,Lb,2.5,5,1,Linear Ft,No,Yes,4,10,200,,20,55,45,55,52,30,0,7,3,70,No,One-cut prep,3/10/2026,Veg,Aphids,Mildew,Fresh,60-75F,45-60F,70,Sun/Part,Med,6,7,,52,Transplant,Yes,12,0.5,,,,21
Lettuce,Veg,Asteraceae,Lactuca sativa,#9370DB,Adriana,Lb,2.5,5,1,Linear Ft,No,Yes,4,12,200,,20,55,45,55,52,30,0,7,3,70,No,One-cut prep,3/10/2026,Veg,Aphids,Mildew,Fresh,60-75F,45-60F,70,Sun/Part,Med,6,7,,52,Transplant,Yes,12,0.5,,,,21
Lettuce,Veg,Asteraceae,Lactuca sativa,#9370DB,Purple Fusion,Lb,2.5,5,1,Linear Ft,No,Yes,4,12,128,,20,55,45,55,52,30,0,7,3,70,No,One-cut prep,3/10/2026,Veg,Aphids,Mildew,Fresh,60-75F,45-60F,70,Sun/Part,Med,6,7,,52,Transplant,Yes,12,0.5,,,,21
Lettuce,Veg,Asteraceae,Lactuca sativa,#9370DB,Sparx,Lb,2.5,5,1,Linear Ft,No,Yes,4,12,128,,20,55,45,55,52,30,0,7,3,70,No,One-cut prep,3/10/2026,Veg,Aphids,Mildew,Fresh,60-75F,45-60F,70,Sun/Part,Med,6,7,,52,Transplant,Yes,12,0.5,,,,21
